Time [hh:mm:ss];Hr [bpm];SpO2 [%];Temperature [°C];Information;Runtime[ms]
18:56:52;138.8; 86.30; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1166
18:56:53;135.0; 84.10; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1167
18:56:54;139.4; 92.40; 40.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1168
18:56:55;136.6; 88.00; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1169
18:56:56;139.0; 85.70; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1170
18:56:57;132.4; 90.50; 40.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1171
18:56:58;138.1; 91.30; 41.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1172
18:56:59;134.3; 93.60; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1173
18:57:00;132.5; 86.40; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1174
18:57:01;133.7; 85.60; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1175
18:57:02;134.7; 87.90; 41.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1176
18:57:03;134.6; 85.00; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1177
18:57:04;134.2; 84.80; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1178
18:57:05;137.5; 85.80; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1179
18:57:06;135.2; 87.60; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1180
18:57:07;139.7; 84.60; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1181
18:57:08;139.2; 91.70; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1182
18:57:09;136.3; 85.10; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1183
18:57:10;139.1; 88.80; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1184
18:57:11;138.2; 89.50; 39.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1185
18:57:12;132.6; 89.10; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1186
18:57:13;133.5; 91.00; 40.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1187
18:57:14;138.6; 91.20; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1188
18:57:15;135.9; 87.40; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1189
18:57:16;133.6; 84.00; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1190
18:57:17;142.0; 88.80; 40.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1191
18:57:18;133.1; 84.30; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1192
18:57:19;138.7; 93.00; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1193
18:57:20;135.3; 93.70; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1194
18:57:21;135.3; 85.50; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1195
18:57:22;133.4; 86.00; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1196
18:57:23;133.8; 93.90; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1197
18:57:24;132.2; 90.70; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1198
18:57:25;140.1; 90.90; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1199
18:57:26;138.3; 84.30; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1200
18:57:27;138.8; 86.50; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1201
18:57:28;132.1; 93.00; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1202
18:57:29;140.9; 86.70; 39.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1203
18:57:30;133.3; 88.70; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1204
18:57:31;133.4; 91.60; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1205
18:57:32;132.9; 89.00; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1206
18:57:33;134.1; 90.40; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1207
18:57:34;139.1; 90.80; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1208
18:57:35;133.8; 93.00; 40.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1209
18:57:36;138.6; 90.00; 39.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1210
18:57:37;140.1; 88.30; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1211
18:57:38;138.1; 92.20; 40.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1212
18:57:39;136.0; 87.50; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1213
18:57:40;139.2; 87.50; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1214
18:57:41;136.4; 91.40; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1215
18:57:42;132.1; 85.90; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1216
18:57:43;140.8; 87.50; 39.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1217
18:57:44;134.2; 87.40; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1218
18:57:45;135.2; 84.80; 40.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1219
18:57:46;133.1; 84.50; 40.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1220
18:57:47;140.4; 88.70; 40.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1221
18:57:48;135.5; 88.70; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1222
18:57:49;140.8; 92.00; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1223
18:57:50;140.0; 84.60; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1224
18:57:51;133.4; 87.10; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1225
18:57:52;136.8; 89.30; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1226
18:57:53;132.7; 86.20; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1227
18:57:54;134.3; 93.70; 40.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1228
18:57:55;137.3; 89.40; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1229
18:57:56;135.5; 88.60; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1230
